2025-02-06 10:51:37,772 - ERROR - Ping error for 10.0.2.5: Command '['ping', '-c', '1', '10.0.2.5']' timed out after 2 seconds
2025-02-07 08:47:19,728 - ERROR - Ping error for 10.0.2.126: Command '['ping', '-c', '1', '10.0.2.126']' timed out after 2 seconds
2025-02-07 08:47:19,749 - ERROR - Ping error for 10.0.2.137: Command '['ping', '-c', '1', '10.0.2.137']' timed out after 2 seconds
2025-02-07 08:47:19,752 - ERROR - Ping error for 10.0.2.136: Command '['ping', '-c', '1', '10.0.2.136']' timed out after 2 seconds
2025-02-07 08:47:19,750 - ERROR - Ping error for 10.0.2.135: Command '['ping', '-c', '1', '10.0.2.135']' timed out after 2 seconds
2025-02-07 08:47:19,752 - ERROR - Ping error for 10.0.2.144: Command '['ping', '-c', '1', '10.0.2.144']' timed out after 2 seconds
2025-02-07 08:47:19,754 - ERROR - Ping error for 10.0.2.132: Command '['ping', '-c', '1', '10.0.2.132']' timed out after 2 seconds
2025-02-07 08:47:19,760 - ERROR - Ping error for 10.0.2.141: Command '['ping', '-c', '1', '10.0.2.141']' timed out after 2 seconds
2025-02-07 08:47:19,760 - ERROR - Ping error for 10.0.2.129: Command '['ping', '-c', '1', '10.0.2.129']' timed out after 2 seconds
2025-02-07 08:47:19,761 - ERROR - Ping error for 10.0.2.133: Command '['ping', '-c', '1', '10.0.2.133']' timed out after 2 seconds
2025-02-07 08:47:19,779 - ERROR - Ping error for 10.0.2.140: Command '['ping', '-c', '1', '10.0.2.140']' timed out after 2 seconds
2025-02-07 08:47:19,765 - ERROR - Ping error for 10.0.2.142: Command '['ping', '-c', '1', '10.0.2.142']' timed out after 2 seconds
2025-02-07 08:47:19,761 - ERROR - Ping error for 10.0.2.143: Command '['ping', '-c', '1', '10.0.2.143']' timed out after 2 seconds
2025-02-07 08:47:19,766 - ERROR - Ping error for 10.0.2.148: Command '['ping', '-c', '1', '10.0.2.148']' timed out after 2 seconds
2025-02-07 08:47:19,771 - ERROR - Ping error for 10.0.2.134: Command '['ping', '-c', '1', '10.0.2.134']' timed out after 2 seconds
2025-02-07 08:47:19,771 - ERROR - Ping error for 10.0.2.147: Command '['ping', '-c', '1', '10.0.2.147']' timed out after 2 seconds
2025-02-07 08:47:19,771 - ERROR - Ping error for 10.0.2.138: Command '['ping', '-c', '1', '10.0.2.138']' timed out after 2 seconds
2025-02-07 08:47:19,772 - ERROR - Ping error for 10.0.2.149: Command '['ping', '-c', '1', '10.0.2.149']' timed out after 2 seconds
2025-02-07 08:47:19,773 - ERROR - Ping error for 10.0.2.146: Command '['ping', '-c', '1', '10.0.2.146']' timed out after 2 seconds
2025-02-07 08:47:19,773 - ERROR - Ping error for 10.0.2.145: Command '['ping', '-c', '1', '10.0.2.145']' timed out after 2 seconds
2025-02-07 08:47:19,774 - ERROR - Ping error for 10.0.2.131: Command '['ping', '-c', '1', '10.0.2.131']' timed out after 2 seconds
2025-02-07 08:47:19,765 - ERROR - Ping error for 10.0.2.139: Command '['ping', '-c', '1', '10.0.2.139']' timed out after 2 seconds
2025-02-07 08:47:19,792 - ERROR - Ping error for 10.0.2.150: Command '['ping', '-c', '1', '10.0.2.150']' timed out after 2 seconds
2025-02-07 08:47:19,795 - ERROR - Ping error for 10.0.2.151: Command '['ping', '-c', '1', '10.0.2.151']' timed out after 2 seconds
2025-02-07 08:47:19,795 - ERROR - Ping error for 10.0.2.153: Command '['ping', '-c', '1', '10.0.2.153']' timed out after 2 seconds
2025-02-07 08:47:19,801 - ERROR - Ping error for 10.0.2.152: Command '['ping', '-c', '1', '10.0.2.152']' timed out after 2 seconds
2025-02-07 08:47:19,803 - ERROR - Ping error for 10.0.2.154: Command '['ping', '-c', '1', '10.0.2.154']' timed out after 2 seconds
2025-02-07 08:47:21,617 - ERROR - Ping error for 10.0.2.155: Command '['ping', '-c', '1', '10.0.2.155']' timed out after 2 seconds
2025-02-07 08:47:21,638 - ERROR - Ping error for 10.0.2.157: Command '['ping', '-c', '1', '10.0.2.157']' timed out after 2 seconds
2025-02-07 08:47:21,639 - ERROR - Ping error for 10.0.2.156: Command '['ping', '-c', '1', '10.0.2.156']' timed out after 2 seconds
2025-02-07 08:47:21,662 - ERROR - Ping error for 10.0.2.158: Command '['ping', '-c', '1', '10.0.2.158']' timed out after 2 seconds
2025-02-07 08:47:21,667 - ERROR - Ping error for 10.0.2.160: Command '['ping', '-c', '1', '10.0.2.160']' timed out after 2 seconds
2025-02-07 08:47:21,668 - ERROR - Ping error for 10.0.2.161: Command '['ping', '-c', '1', '10.0.2.161']' timed out after 2 seconds
2025-02-07 08:47:21,669 - ERROR - Ping error for 10.0.2.162: Command '['ping', '-c', '1', '10.0.2.162']' timed out after 2 seconds
2025-02-07 08:47:21,669 - ERROR - Ping error for 10.0.2.159: Command '['ping', '-c', '1', '10.0.2.159']' timed out after 2 seconds
2025-02-07 08:47:21,672 - ERROR - Ping error for 10.0.2.163: Command '['ping', '-c', '1', '10.0.2.163']' timed out after 2 seconds
2025-02-07 08:47:21,675 - ERROR - Ping error for 10.0.2.165: Command '['ping', '-c', '1', '10.0.2.165']' timed out after 2 seconds
2025-02-07 08:47:21,676 - ERROR - Ping error for 10.0.2.164: Command '['ping', '-c', '1', '10.0.2.164']' timed out after 2 seconds
2025-02-07 08:47:21,677 - ERROR - Ping error for 10.0.2.167: Command '['ping', '-c', '1', '10.0.2.167']' timed out after 2 seconds
2025-02-07 08:47:21,677 - ERROR - Ping error for 10.0.2.166: Command '['ping', '-c', '1', '10.0.2.166']' timed out after 2 seconds
2025-02-07 08:47:21,681 - ERROR - Ping error for 10.0.2.168: Command '['ping', '-c', '1', '10.0.2.168']' timed out after 2 seconds
2025-02-07 08:47:21,698 - ERROR - Ping error for 10.0.2.169: Command '['ping', '-c', '1', '10.0.2.169']' timed out after 2 seconds
2025-02-07 08:47:21,716 - ERROR - Ping error for 10.0.2.170: Command '['ping', '-c', '1', '10.0.2.170']' timed out after 2 seconds
2025-02-07 08:47:21,732 - ERROR - Ping error for 10.0.2.174: Command '['ping', '-c', '1', '10.0.2.174']' timed out after 2 seconds
2025-02-07 08:47:21,733 - ERROR - Ping error for 10.0.2.172: Command '['ping', '-c', '1', '10.0.2.172']' timed out after 2 seconds
2025-02-07 08:47:21,737 - ERROR - Ping error for 10.0.2.171: Command '['ping', '-c', '1', '10.0.2.171']' timed out after 2 seconds
2025-02-07 08:47:21,739 - ERROR - Ping error for 10.0.2.179: Command '['ping', '-c', '1', '10.0.2.179']' timed out after 2 seconds
2025-02-07 08:47:21,749 - ERROR - Ping error for 10.0.2.175: Command '['ping', '-c', '1', '10.0.2.175']' timed out after 2 seconds
2025-02-07 08:47:21,750 - ERROR - Ping error for 10.0.2.173: Command '['ping', '-c', '1', '10.0.2.173']' timed out after 2 seconds
2025-02-07 08:47:21,752 - ERROR - Ping error for 10.0.2.176: Command '['ping', '-c', '1', '10.0.2.176']' timed out after 2 seconds
2025-02-07 08:47:21,753 - ERROR - Ping error for 10.0.2.177: Command '['ping', '-c', '1', '10.0.2.177']' timed out after 2 seconds
2025-02-07 08:47:21,764 - ERROR - Ping error for 10.0.2.178: Command '['ping', '-c', '1', '10.0.2.178']' timed out after 2 seconds
2025-02-07 08:47:21,765 - ERROR - Ping error for 10.0.2.180: Command '['ping', '-c', '1', '10.0.2.180']' timed out after 2 seconds
2025-02-07 08:47:21,766 - ERROR - Ping error for 10.0.2.181: Command '['ping', '-c', '1', '10.0.2.181']' timed out after 2 seconds
2025-02-07 08:47:21,778 - ERROR - Ping error for 10.0.2.182: Command '['ping', '-c', '1', '10.0.2.182']' timed out after 2 seconds
2025-02-07 08:47:21,779 - ERROR - Ping error for 10.0.2.183: Command '['ping', '-c', '1', '10.0.2.183']' timed out after 2 seconds
2025-02-07 08:47:21,781 - ERROR - Ping error for 10.0.2.185: Command '['ping', '-c', '1', '10.0.2.185']' timed out after 2 seconds
2025-02-07 08:47:21,783 - ERROR - Ping error for 10.0.2.188: Command '['ping', '-c', '1', '10.0.2.188']' timed out after 2 seconds
2025-02-07 08:47:21,783 - ERROR - Ping error for 10.0.2.187: Command '['ping', '-c', '1', '10.0.2.187']' timed out after 2 seconds
2025-02-07 08:47:21,784 - ERROR - Ping error for 10.0.2.186: Command '['ping', '-c', '1', '10.0.2.186']' timed out after 2 seconds
2025-02-07 08:47:21,784 - ERROR - Ping error for 10.0.2.184: Command '['ping', '-c', '1', '10.0.2.184']' timed out after 2 seconds
2025-02-07 08:47:21,796 - ERROR - Ping error for 10.0.2.191: Command '['ping', '-c', '1', '10.0.2.191']' timed out after 2 seconds
2025-02-07 08:47:21,798 - ERROR - Ping error for 10.0.2.190: Command '['ping', '-c', '1', '10.0.2.190']' timed out after 2 seconds
2025-02-07 08:47:21,807 - ERROR - Ping error for 10.0.2.198: Command '['ping', '-c', '1', '10.0.2.198']' timed out after 2 seconds
2025-02-07 08:47:21,807 - ERROR - Ping error for 10.0.2.195: Command '['ping', '-c', '1', '10.0.2.195']' timed out after 2 seconds
2025-02-07 08:47:21,807 - ERROR - Ping error for 10.0.2.193: Command '['ping', '-c', '1', '10.0.2.193']' timed out after 2 seconds
2025-02-07 08:47:21,807 - ERROR - Ping error for 10.0.2.192: Command '['ping', '-c', '1', '10.0.2.192']' timed out after 2 seconds
2025-02-07 08:47:21,808 - ERROR - Ping error for 10.0.2.189: Command '['ping', '-c', '1', '10.0.2.189']' timed out after 2 seconds
2025-02-07 08:47:21,808 - ERROR - Ping error for 10.0.2.194: Command '['ping', '-c', '1', '10.0.2.194']' timed out after 2 seconds
2025-02-07 08:47:21,810 - ERROR - Ping error for 10.0.2.196: Command '['ping', '-c', '1', '10.0.2.196']' timed out after 2 seconds
2025-02-07 08:47:21,810 - ERROR - Ping error for 10.0.2.199: Command '['ping', '-c', '1', '10.0.2.199']' timed out after 2 seconds
2025-02-07 08:47:21,812 - ERROR - Ping error for 10.0.2.201: Command '['ping', '-c', '1', '10.0.2.201']' timed out after 2 seconds
2025-02-07 08:47:21,812 - ERROR - Ping error for 10.0.2.197: Command '['ping', '-c', '1', '10.0.2.197']' timed out after 2 seconds
2025-02-07 08:47:21,812 - ERROR - Ping error for 10.0.2.202: Command '['ping', '-c', '1', '10.0.2.202']' timed out after 2 seconds
2025-02-07 08:47:21,814 - ERROR - Ping error for 10.0.2.200: Command '['ping', '-c', '1', '10.0.2.200']' timed out after 2 seconds
2025-02-07 08:47:21,814 - ERROR - Ping error for 10.0.2.203: Command '['ping', '-c', '1', '10.0.2.203']' timed out after 2 seconds
2025-02-07 08:47:21,816 - ERROR - Ping error for 10.0.2.204: Command '['ping', '-c', '1', '10.0.2.204']' timed out after 2 seconds
2025-02-07 08:47:23,628 - ERROR - Ping error for 10.0.2.205: Command '['ping', '-c', '1', '10.0.2.205']' timed out after 2 seconds
2025-02-07 08:47:23,650 - ERROR - Ping error for 10.0.2.207: Command '['ping', '-c', '1', '10.0.2.207']' timed out after 2 seconds
2025-02-07 08:47:23,651 - ERROR - Ping error for 10.0.2.206: Command '['ping', '-c', '1', '10.0.2.206']' timed out after 2 seconds
2025-02-07 08:47:23,666 - ERROR - Ping error for 10.0.2.208: Command '['ping', '-c', '1', '10.0.2.208']' timed out after 2 seconds
2025-02-07 08:47:23,673 - ERROR - Ping error for 10.0.2.209: Command '['ping', '-c', '1', '10.0.2.209']' timed out after 2 seconds
2025-02-07 08:47:23,674 - ERROR - Ping error for 10.0.2.212: Command '['ping', '-c', '1', '10.0.2.212']' timed out after 2 seconds
2025-02-07 08:47:23,674 - ERROR - Ping error for 10.0.2.211: Command '['ping', '-c', '1', '10.0.2.211']' timed out after 2 seconds
2025-02-07 08:47:23,677 - ERROR - Ping error for 10.0.2.210: Command '['ping', '-c', '1', '10.0.2.210']' timed out after 2 seconds
2025-02-07 08:47:23,678 - ERROR - Ping error for 10.0.2.213: Command '['ping', '-c', '1', '10.0.2.213']' timed out after 2 seconds
2025-02-07 08:47:23,679 - ERROR - Ping error for 10.0.2.214: Command '['ping', '-c', '1', '10.0.2.214']' timed out after 2 seconds
2025-02-07 08:47:23,679 - ERROR - Ping error for 10.0.2.215: Command '['ping', '-c', '1', '10.0.2.215']' timed out after 2 seconds
2025-02-07 08:47:23,681 - ERROR - Ping error for 10.0.2.216: Command '['ping', '-c', '1', '10.0.2.216']' timed out after 2 seconds
2025-02-07 08:47:23,682 - ERROR - Ping error for 10.0.2.217: Command '['ping', '-c', '1', '10.0.2.217']' timed out after 2 seconds
2025-02-07 08:47:23,685 - ERROR - Ping error for 10.0.2.218: Command '['ping', '-c', '1', '10.0.2.218']' timed out after 2 seconds
2025-02-07 08:47:23,702 - ERROR - Ping error for 10.0.2.219: Command '['ping', '-c', '1', '10.0.2.219']' timed out after 2 seconds
2025-02-07 08:47:23,718 - ERROR - Ping error for 10.0.2.220: Command '['ping', '-c', '1', '10.0.2.220']' timed out after 2 seconds
2025-02-07 08:47:23,740 - ERROR - Ping error for 10.0.2.221: Command '['ping', '-c', '1', '10.0.2.221']' timed out after 2 seconds
2025-02-07 08:47:23,740 - ERROR - Ping error for 10.0.2.222: Command '['ping', '-c', '1', '10.0.2.222']' timed out after 2 seconds
2025-02-07 08:47:23,741 - ERROR - Ping error for 10.0.2.223: Command '['ping', '-c', '1', '10.0.2.223']' timed out after 2 seconds
2025-02-07 08:47:23,745 - ERROR - Ping error for 10.0.2.224: Command '['ping', '-c', '1', '10.0.2.224']' timed out after 2 seconds
2025-02-07 08:47:23,759 - ERROR - Ping error for 10.0.2.227: Command '['ping', '-c', '1', '10.0.2.227']' timed out after 2 seconds
2025-02-07 08:47:23,759 - ERROR - Ping error for 10.0.2.228: Command '['ping', '-c', '1', '10.0.2.228']' timed out after 2 seconds
2025-02-07 08:47:23,766 - ERROR - Ping error for 10.0.2.226: Command '['ping', '-c', '1', '10.0.2.226']' timed out after 2 seconds
2025-02-07 08:47:23,766 - ERROR - Ping error for 10.0.2.225: Command '['ping', '-c', '1', '10.0.2.225']' timed out after 2 seconds
2025-02-07 08:47:23,768 - ERROR - Ping error for 10.0.2.230: Command '['ping', '-c', '1', '10.0.2.230']' timed out after 2 seconds
2025-02-07 08:47:23,768 - ERROR - Ping error for 10.0.2.229: Command '['ping', '-c', '1', '10.0.2.229']' timed out after 2 seconds
2025-02-07 08:47:23,769 - ERROR - Ping error for 10.0.2.231: Command '['ping', '-c', '1', '10.0.2.231']' timed out after 2 seconds
2025-02-07 08:47:23,783 - ERROR - Ping error for 10.0.2.232: Command '['ping', '-c', '1', '10.0.2.232']' timed out after 2 seconds
2025-02-07 08:47:23,783 - ERROR - Ping error for 10.0.2.233: Command '['ping', '-c', '1', '10.0.2.233']' timed out after 2 seconds
2025-02-07 08:47:23,784 - ERROR - Ping error for 10.0.2.234: Command '['ping', '-c', '1', '10.0.2.234']' timed out after 2 seconds
2025-02-07 08:47:23,799 - ERROR - Ping error for 10.0.2.236: Command '['ping', '-c', '1', '10.0.2.236']' timed out after 2 seconds
2025-02-07 08:47:23,808 - ERROR - Ping error for 10.0.2.238: Command '['ping', '-c', '1', '10.0.2.238']' timed out after 2 seconds
2025-02-07 08:47:23,814 - ERROR - Ping error for 10.0.2.235: Command '['ping', '-c', '1', '10.0.2.235']' timed out after 2 seconds
2025-02-07 08:47:23,817 - ERROR - Ping error for 10.0.2.237: Command '['ping', '-c', '1', '10.0.2.237']' timed out after 2 seconds
2025-02-07 08:47:23,823 - ERROR - Ping error for 10.0.2.245: Command '['ping', '-c', '1', '10.0.2.245']' timed out after 2 seconds
2025-02-07 08:47:23,824 - ERROR - Ping error for 10.0.2.239: Command '['ping', '-c', '1', '10.0.2.239']' timed out after 2 seconds
2025-02-07 08:47:23,825 - ERROR - Ping error for 10.0.2.240: Command '['ping', '-c', '1', '10.0.2.240']' timed out after 2 seconds
2025-02-07 08:47:23,826 - ERROR - Ping error for 10.0.2.243: Command '['ping', '-c', '1', '10.0.2.243']' timed out after 2 seconds
2025-02-07 08:47:23,826 - ERROR - Ping error for 10.0.2.242: Command '['ping', '-c', '1', '10.0.2.242']' timed out after 2 seconds
2025-02-07 08:47:23,832 - ERROR - Ping error for 10.0.2.241: Command '['ping', '-c', '1', '10.0.2.241']' timed out after 2 seconds
2025-02-07 08:47:23,832 - ERROR - Ping error for 10.0.2.250: Command '['ping', '-c', '1', '10.0.2.250']' timed out after 2 seconds
2025-02-07 08:47:23,833 - ERROR - Ping error for 10.0.2.246: Command '['ping', '-c', '1', '10.0.2.246']' timed out after 2 seconds
2025-02-07 08:47:23,833 - ERROR - Ping error for 10.0.2.249: Command '['ping', '-c', '1', '10.0.2.249']' timed out after 2 seconds
2025-02-07 08:47:23,836 - ERROR - Ping error for 10.0.2.252: Command '['ping', '-c', '1', '10.0.2.252']' timed out after 2 seconds
2025-02-07 08:47:23,833 - ERROR - Ping error for 10.0.2.247: Command '['ping', '-c', '1', '10.0.2.247']' timed out after 2 seconds
2025-02-07 08:47:23,833 - ERROR - Ping error for 10.0.2.251: Command '['ping', '-c', '1', '10.0.2.251']' timed out after 2 seconds
2025-02-07 08:47:23,833 - ERROR - Ping error for 10.0.2.248: Command '['ping', '-c', '1', '10.0.2.248']' timed out after 2 seconds
2025-02-07 08:47:23,835 - ERROR - Ping error for 10.0.2.253: Command '['ping', '-c', '1', '10.0.2.253']' timed out after 2 seconds
2025-02-07 08:47:23,835 - ERROR - Ping error for 10.0.2.254: Command '['ping', '-c', '1', '10.0.2.254']' timed out after 2 seconds
2025-02-07 08:47:23,833 - ERROR - Ping error for 10.0.2.244: Command '['ping', '-c', '1', '10.0.2.244']' timed out after 2 seconds
2025-02-07 08:58:16,658 - ERROR - Ping error for 10.0.2.18: Command '['ping', '-c', '1', '10.0.2.18']' timed out after 2 seconds
2025-02-07 08:58:16,668 - ERROR - Ping error for 10.0.2.12: Command '['ping', '-c', '1', '10.0.2.12']' timed out after 2 seconds
2025-02-07 08:58:16,669 - ERROR - Ping error for 10.0.2.16: Command '['ping', '-c', '1', '10.0.2.16']' timed out after 2 seconds
2025-02-07 08:58:16,669 - ERROR - Ping error for 10.0.2.8: Command '['ping', '-c', '1', '10.0.2.8']' timed out after 2 seconds
2025-02-07 08:58:16,671 - ERROR - Ping error for 10.0.2.11: Command '['ping', '-c', '1', '10.0.2.11']' timed out after 2 seconds
2025-02-07 08:58:16,671 - ERROR - Ping error for 10.0.2.1: Command '['ping', '-c', '1', '10.0.2.1']' timed out after 2 seconds
2025-02-07 08:58:16,674 - ERROR - Ping error for 10.0.2.21: Command '['ping', '-c', '1', '10.0.2.21']' timed out after 2 seconds
2025-02-07 08:58:16,675 - ERROR - Ping error for 10.0.2.25: Command '['ping', '-c', '1', '10.0.2.25']' timed out after 2 seconds
2025-02-07 08:58:16,676 - ERROR - Ping error for 10.0.2.28: Command '['ping', '-c', '1', '10.0.2.28']' timed out after 2 seconds
2025-02-07 08:58:16,695 - ERROR - Ping error for 10.0.2.35: Command '['ping', '-c', '1', '10.0.2.35']' timed out after 2 seconds
2025-02-07 08:58:16,696 - ERROR - Ping error for 10.0.2.32: Command '['ping', '-c', '1', '10.0.2.32']' timed out after 2 seconds
2025-02-07 08:58:16,696 - ERROR - Ping error for 10.0.2.34: Command '['ping', '-c', '1', '10.0.2.34']' timed out after 2 seconds
2025-02-07 08:58:16,697 - ERROR - Ping error for 10.0.2.13: Command '['ping', '-c', '1', '10.0.2.13']' timed out after 2 seconds
2025-02-07 08:58:16,702 - ERROR - Ping error for 10.0.2.10: Command '['ping', '-c', '1', '10.0.2.10']' timed out after 2 seconds
2025-02-07 08:58:16,703 - ERROR - Ping error for 10.0.2.19: Command '['ping', '-c', '1', '10.0.2.19']' timed out after 2 seconds
2025-02-07 08:58:16,703 - ERROR - Ping error for 10.0.2.26: Command '['ping', '-c', '1', '10.0.2.26']' timed out after 2 seconds
2025-02-07 08:58:16,703 - ERROR - Ping error for 10.0.2.20: Command '['ping', '-c', '1', '10.0.2.20']' timed out after 2 seconds
2025-02-07 08:58:16,704 - ERROR - Ping error for 10.0.2.31: Command '['ping', '-c', '1', '10.0.2.31']' timed out after 2 seconds
2025-02-07 08:58:16,729 - ERROR - Ping error for 10.0.2.45: Command '['ping', '-c', '1', '10.0.2.45']' timed out after 2 seconds
2025-02-07 08:58:16,706 - ERROR - Ping error for 10.0.2.37: Command '['ping', '-c', '1', '10.0.2.37']' timed out after 2 seconds
2025-02-07 08:58:16,707 - ERROR - Ping error for 10.0.2.6: Command '['ping', '-c', '1', '10.0.2.6']' timed out after 2 seconds
